"","Block","Base_File","Repeated","Insert","Degredation","Image"
"396",5,"055b.jpg",1,NA,25,"055b_25_4.png"
"397",5,"057b.jpg",1,NA,50,"057b_50_4.png"
"398",5,"058b.jpg",1,NA,50,"058b_50_4.png"
"399",5,"059a.jpg",1,NA,25,"059a_25_4.png"
"400",5,"060a.jpg",1,NA,75,"060a_75_4.png"
"401",5,"061b.jpg",1,NA,75,"061b_75_4.png"
"402",5,"062b.jpg",1,NA,0,"062b.jpg"
"403",5,"063b.jpg",1,NA,25,"063b_25_4.png"
"404",5,"064b.jpg",1,NA,50,"064b_50_4.png"
"405",5,"065b.jpg",1,NA,25,"065b_25_4.png"
"406",5,"066a.jpg",1,NA,50,"066a_50_4.png"
"407",5,"067b.jpg",1,NA,50,"067b_50_4.png"
"408",5,"068b.jpg",1,NA,25,"068b_25_4.png"
"409",5,"070b.jpg",1,NA,25,"070b_25_4.png"
"410",5,"071a.jpg",1,NA,0,"071a.jpg"
"411",5,"073a.jpg",1,NA,50,"073a_50_4.png"
"412",5,"074b.jpg",1,NA,75,"074b_75_4.png"
"413",5,"076b.jpg",1,NA,0,"076b.jpg"
"414",5,"078a.jpg",1,NA,0,"078a.jpg"
"415",5,"079a.jpg",1,NA,25,"079a_25_4.png"
"416",5,"080b.jpg",1,NA,0,"080b.jpg"
"417",5,"081b.jpg",1,NA,0,"081b.jpg"
"418",5,"082a.jpg",1,NA,0,"082a.jpg"
"419",5,"083a.jpg",1,NA,0,"083a.jpg"
"420",5,"084a.jpg",1,NA,75,"084a_75_4.png"
"421",5,"085b.jpg",1,NA,25,"085b_25_4.png"
"422",5,"086a.jpg",1,NA,50,"086a_50_4.png"
"423",5,"087b.jpg",1,NA,25,"087b_25_4.png"
"424",5,"088b.jpg",1,NA,50,"088b_50_4.png"
"425",5,"089a.jpg",1,NA,50,"089a_50_4.png"
"426",5,"090a.jpg",1,NA,50,"090a_50_4.png"
"427",5,"091a.jpg",1,NA,75,"091a_75_4.png"
"428",5,"092b.jpg",1,NA,75,"092b_75_4.png"
"429",5,"093b.jpg",1,NA,25,"093b_25_4.png"
"430",5,"094a.jpg",1,NA,25,"094a_25_4.png"
"431",5,"096b.jpg",1,NA,75,"096b_75_4.png"
"432",5,"097a.jpg",1,NA,75,"097a_75_4.png"
"433",5,"098a.jpg",1,NA,0,"098a.jpg"
"434",5,"099a.jpg",1,NA,0,"099a.jpg"
"435",5,"100a.jpg",1,NA,0,"100a.jpg"
"436",5,"009a.jpg",0,4,0,"009a.jpg"
"437",5,"022b.jpg",0,4,0,"022b.jpg"
"438",5,"043a.jpg",0,4,0,"043a.jpg"
"439",5,"056a.jpg",0,4,0,"056a.jpg"
"440",5,"069a.jpg",0,4,0,"069a.jpg"
